,common_name,scientific_name,Native,visit,year,month,day,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
SWF-1610,Common plantain,Plantago major,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Hop clover,Trifolium dubium,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,No blooming,,,3,2018,july,13,100,,,,100,,,,100,,,,100,,,100,100,,100,100
SWF-1809,Cow vetch,Vicia cracca,-1,3,2018,july,13,,2,2,1,,1,2,,,1,1,3,,1,,,,2,,
SWF-1809,Marsh bedstraw,Galium palustre,n,3,2018,july,13,,1,1,1,,1,,1,,1,1,1,,1,1,,,1,,
SWF-1809,Lesser stitchwort,Stellaria graminea,-2,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Ox-eye daisy,Leucanthemum vulgare,n,3,2018,july,13,,1,,,,,5,,,1,3,5,,2,,,,1,,
SWF-1809,Aslike clover,Trifolium hybridum,-1,3,2018,july,13,,,,,,,,,,,,10,,,,,,,,
SWF-1809,trifolium dubium,Trifolium dubium,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,White clover,Trifolium repens,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Red clover,Trifolium pratense,-2,3,2018,july,13,,,,,,,1,1,,,3,,,,,,,,,
SWF-1809,White sweet clover,Melilotus albus,-3,3,2018,july,13,,2,,,,2,,,,,15,25,,,,,,,,
SWF-1809,Annual fleabane,Erigeron annuus,n,3,2018,july,13,,,1,,,,,,,,,,,,,,,,,
SWF-1809,Queen anne's lace,Daucus carota,-2,3,2018,july,13,,,,,,,5,,,,,,,5,,,,,,
SWF-1809,Yarrow,Achillea millefolium,-1,3,2018,July,13,,,,,,,1,,,,,,,,,,,,,
SWF-1809,heal-all,Prunella vulgaris,-1,3,2018,July,13,,,,,,,,,,,,2,,,,,,,,
SWF-1809,Black eyed Susan,Rudbeckia hirta,n,3,2018,July,13,,,,,,,,,,5,,,,10,,,,,,
SWF-1809,Purple loosestrife,Lythrum salicaria,-3,3,2018,July,13,,,,,,,,,,,,,,,,,,2,,
SWF-1809,Aster lanceolata,Symphyotrichum lanceolatum,n,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Canada goldenrod,Solidago canadensis,n,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Narrow leaved goldenrod,Euthamia graminifolia,n,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Swamp milkweed,Asclepias incarnata,n,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Lucerne,Medicago sativa,-1,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Fragrant bedstraw,Galium triflorum,n,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Field mint,Mentha arvensis,n,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,St. John's wort,Hypericum perforatum,-3,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1809,Indian mallow,Abutilon theophrasti,-1,3,2018,July,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,no blooming,,,3,2018,July,18,100,100,100,,,,100,,,,100,,100,,100,,100,,100,
SWF-1622,Bladder campion,Silene vulgaris,-1,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,Wormseed mustard,Erysimum cheiranthoides,-1,3,2018,July,18,,,,1,,,,,,,,,,,,,,,,
SWF-1622,Bird's-foot trefoil,Lotus corniculatus,-2,3,2018,July,18,,,,10,,,,,,,,2,,,,15,,5,,
SWF-1622,Hoary alyssum,Berteroa incana,-3,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,Queen Annes lace,Daucus carota,-2,3,2018,July,18,,,,,,5,,,,,,,,,,,,,,
SWF-1622,Erect Cinquefoil,Potentilla erecta,-2,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,Orange Day Lilly,Hemerocallis fulva,-3,3,2018,July,18,,,,,,,,,,5,,,,,,,,,,
SWF-1622,Cow vetch,Vicia cracca,-1,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,Crown vetch,Securigera varia,-3,3,2018,July,18,,,,,,,,,,,,,,1,,,,,,
SWF-1622,Lady's sorrel,Oxalis stricta,n,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,Sweet White Clover,Melilotus albus,-3,3,2018,July,18,,,,,,,,,,,,,,,,,,,,15
SWF-1622,Yarrow,Achillea millefolium,-1,3,2018,July,18,,,,5,,15,,2,,1,,,,1,,,,,,
SWF-1622,Purple loosestrife,Lythrum salicaria,-3,3,2018,July,18,,,,,5,,,,25,,,,,,,,,,,
SWF-1622,Field bindweed,Convolvulus arvensis,-1,3,2018,July,18,,,,,,,,,,,,,,,,,,3,,
SWF-1622,Smooth perennial sow thistle,Sonchus arvensis ssp. uliginosus,-1,3,2018,July,18,,,,,,,,,,,,,,,,,,,,1
SWF-1622,Common St. John's Wort,Hypericum perforatum,-3,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,Narrow leaved goldenrod,Euthamia graminifolia,n,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1622,Canada goldenrod,Solidago canadensis,n,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,No blooming,,,3,2018,July,18,100,,,,100,100,,,100,,,,100,100,,100,100,100,100,
SWF-1914,Ox-eye daisy,Leucanthemum vulgare,n,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,Cow vetch,Vicia cracca,-1,3,2018,July,18,,,,,,,,,,,,,,,1,,,,,
SWF-1914,Bird's-foot trefoil,Lotus corniculatus,-2,3,2018,July,18,,1,,,,,5,,,2,,,,,25,,,,,
SWF-1914,Common milkweed,Asclepias syriaca,n,3,2018,July,18,,,,,,,,,,,,10,,,,,,,,
SWF-1914,Staghorn sumac,Rhus typhina,n,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,red clover,Trifolium pratense,-2,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,White clover,Trifolium repens,-1,3,2018,July,18,,,,,,,,,,,,,,,,,,,,1
SWF-1914,trifolium dubium,Trifolium dubium,-1,3,2018,July,18,,,,,,,,,,,,,,,,,,,,1
SWF-1914,erect Cinquefoil,Potentilla erecta,-2,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,Annual fleabane,Erigeron annuus,n,3,2018,July,18,,,,,,,,,,5,,,,,,,,,,
SWF-1914,Tall buttercup,Ranunculus acris,-2,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,Lesser stitchwort,Stellaria graminea,-2,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,White sweet clover,Melilotus albus,-3,3,2018,July,18,,25,,,,,25,,,,,,,,,,,,,
SWF-1914,Smooth perennial sow thistle,Sonchus arvensis ssp. uliginosus,-1,3,2018,July,18,,,5,5,,,1,,,,,,,,5,,,,,
SWF-1914,Queen anne's lace,Daucus carota,-2,3,2018,July,18,,,,,,,,5,,,,,,,5,,,,,
SWF-1914,Purple loosestrife,Lythrum salicaria,-3,3,2018,July,18,,,,,,,,,,,10,,,,,,,,,
SWF-1914,Spiraea alba,Spiraea alba,n,3,2018,July,18,,,,,,,,,,,25,,,,,,,,,
SWF-1914,Chicory,Cichorium intybus,-1,3,2018,July,18,,,,,,,,,,,,,,,,,,,,3
SWF-1914,heal-all,Prunella vulgaris,-1,3,2018,July,18,,,,,,,,,,,,,,,,,,,,1
SWF-1914,Canada goldenrod,Solidago canadensis,n,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,Bull thistle,Cirsium vulgare,-1,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,Common linaria,Linaria vulgaris,-1,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,Perennial sow thistle,Sonchus arvensis,-1,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1914,Lady's thumb,Persicaria maculosa,-1,3,2018,July,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1347,No blooming,No blooming,,4,2018,July,31,100,,,,100,,,,100,,,,,,,,100,,,100
SWF-1347,Hop Clover,Trifolium campestre,-1,4,2018,July,31,,,,,,,,,,2,,,,,,,,,,
SWF-1347,Cow Vetch,Vicia cracca,-1,4,2018,July,31,,,,,,,,1,,,,,,,,,,,,
SWF-1347,Common Dandelion,Taraxacum officinale,-2,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Sandbar willow,Salix exigua,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Canada Anenome,Anemone canadensis,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Rough bedstraw,Galium asprellum,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Long-beaked willow,Salix bebbiana,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,31,,,,,,,,,,,10,,1,2,,,,,,
SWF-1347,Bladder campion,Silene vulgaris,-1,4,2018,July,31,,,1,,,,,,,1,,,,,,,,,,
SWF-1347,Silvery cinquefoil,Potentilla argentea,-2,4,2018,July,31,,,1,,,,,,,,,,,,,,,,,
SWF-1347,St. John's wort,Hypericum perforatum,-3,4,2018,July,31,,,,,,,,,,1,,,,,,,,,,
SWF-1347,Wild Parsnip,Pastinaca sativa,-3,4,2018,July,31,,,,5,,6,,6,,,,,,10,,,,4,3,
SWF-1347,Blueweed,Echium vulgare,-2,4,2018,July,31,,,,,,,,,,1,,,,,,,,,,
SWF-1347,Annual Fleabane,Erigeron annuus,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Ox-eye Daisy,Leucanthemum vulgare,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Trifolium dubium,Trifolium dubium,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Foxglove beardtongue,Penstemon digitalis,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Rough Cinquefoil,Potentilla norvegica,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1347,Canada goldenrod,Solidago canadensis,n,4,2018,July,31,,7,,,,,,2,,,,,,,,,,,,
SWF-1347,Black eyed Susan,Rudbeckia hirta,n,4,2018,July,31,,1,,,,,,,,,,,,,,,,,,
SWF-1347,Queen Anne's Lace,Daucus carota,-2,4,2018,July,31,,,3,,,,2,3,,3,2,6,,,1,,,,1,
SWF-1347,Yarrow,Achillea millefolium,-1,4,2018,July,31,,,,1,,,,,,,,,,,,,,,,
SWF-1347,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,July,31,,,,,,1,,3,,,,,,,1,1,,,,
SWF-1347,White sweet clover,Melilotus albus,-3,4,2018,July,31,,,,,,,,,,,1,,,,,,,,,
SWF-1347,Purple loosestrife,Lythrum salicaria,-3,4,2018,July,31,,,,,,,,,,,,,2,,,,,,,
SWF-1347,Heal-all,Prunella vulgaris,-1,4,2018,July,31,,,,,,,,,,,,,,,,1,,,,
SWF-1227,No blooming,No blooming,,4,2018,July,27,,,,,100,,,,100,,,,100,100,,,100,,,
SWF-1227,Lance-leaved plantain,Plantago lanceolata,-1,4,2018,July,27,,,,,,,1,,,5,,,,,,,,,,
SWF-1227,Hop clover,Trifolium dubium,-1,4,2018,July,27,,,,1,,1,1,1,,,1,1,,,1,1,,,,
SWF-1227,Bittersweet nightshade,Solanum dulcamara,-2,4,2018,July,27,1,,,,,,,,,,,,,,,,,,,
SWF-1227,Common Dandelion,Taraxacum officinale,-2,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1227,Wormseed mustard,Erysimum cheiranthoides,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1227,Wild grape,Vitis riparia,n,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1227,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,July,27,,,,,,,,,,,,,,,,,,1,1,
SWF-1227,Bladder campion,Silene vulgaris,-1,4,2018,July,27,,1,,,,2,,,,,,,,,,,,1,,
SWF-1227,Yellow rocket,Barbarea vulgaris,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,1
SWF-1227,Heal-all,Prunella vulgaris,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1227,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,27,,,6,,,2,5,10,,5,25,10,,,15,,,5,10,2
SWF-1227,St. John's wort,Hypericum perforatum,-3,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1227,Silvery cinquefoil,Potentilla argentea,-2,4,2018,July,27,,,,,,,,,,,,,,,,1,,,,
SWF-1227,Crown Vetch,Securigera varia,-3,4,2018,July,27,,,,,,,,,,1,1,,,,,1,,,,
SWF-1227,Blueweed,Echium vulgare,-2,4,2018,July,27,,,,,,,,,,,,,,,,,,,5,25
SWF-1227,Hoary alyssum,Berteroa incana,-3,4,2018,July,27,,,,,,,,,,,15,,,,1,,,,,6
SWF-1227,Canada Thistle,Cirsium arvense,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,1,
SWF-1227,Cow Vetch,Vicia cracca,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1227,Common Fleabane,Erigeron philadelphicus,n,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1227,Purple loosestrife,Lythrum salicaria,-3,4,2018,July,27,75,,,,,,,,,,,,,,,,,,,
SWF-1227,White sweet clover,Melilotus albus,-3,4,2018,July,27,,3,,,,,,,,,,,,,,,,,,
SWF-1227,Marsh bedstraw,Galium palustre,n,4,2018,July,27,,,1,,,,,,,,,,,,,,,,,
SWF-1227,Canada goldenrod,Solidago canadensis,n,4,2018,July,27,,,,,,,,,,,,,,,,,,10,,
SWF-1227,Common St. John's Wort,Hypericum perforatum,-3,4,2018,July,27,,,,,,,,,,,,,,,,,,3,,
SWF-1227,Queen Anne's Lace,Daucus carota,-2,4,2018,July,27,,,,,,,,,,,,,,,,1,,2,2,5
SWF-1127,No blooming,No blooming,,4,2018,July,23,100,,,,100,,,,100,,,100,100,,,,100,,100,100
SWF-1127,Rough bedstraw,Gallium asprellum,-1,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1127,Red osier dogwood,Cornus sericea,n,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1127,Tall buttercup,Ranunculus acris,-2,4,2018,July,23,,,1,,,,,,,,,,,,,,,,,
SWF-1127,Aslike clover,Trifolium hybridum,-1,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1127,Canada Anenome,Anemone canadensis,n,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1127,Cow vetch,Vicia cracca,-1,4,2018,July,23,,,,1,,,,,,,,,,,,3,,,,
SWF-1127,Lady's thumbs,Persicaria maculosa,-1,4,2018,July,23,,5,,,,5,,,,,25,,,10,,,,75,,
SWF-1127,Spiraea alba,Spiraea alba,n,4,2018,July,23,,,5,,,,,,,,,,,,,,,,,
SWF-1127,Purple loosestrife,Lythrum salicaria,-3,4,2018,July,23,,,30,,,10,15,,,50,,,,5,,,,,,
SWF-1127,Yarrow,Achillea millefolium,-1,4,2018,July,23,,,,3,,,,6,,,,,,,,5,,,,
SWF-1127,Queen Anne's Lace,Daucus carota,-2,4,2018,July,23,,,,,,,,,,,,,,,5,,,,,
SWF-1134,None blooming,,,4,2018,July,23,100,,100,,100,,,,,100,100,100,100,,,100,100,100,100,100
SWF-1134,Cow Vetch,Vicia cracca,-1,4,2018,July,23,,,,,,,,,,,,,,,1,,,,,
SWF-1134,Bladder campion,Silene vulgaris,-1,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,23,,,,,,,5,1,,,,,,,,,,,,
SWF-1134,Tall buttercup,Ranunculus acris,-2,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Wild grape,Vitis riparia,n,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Blue weed,Echium vulgare,-2,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Rough bedstraw,Galium asprellum,n,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Annual fleabane,Erigeron annuus,n,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Staghorn sumac,Rhus typhina,n,4,2018,July,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1134,Queen Anne's Lace,Daucus carota,-2,4,2018,July,23,,,,,,,7,,,,,,,,,,,,,
SWF-1134,Purple Loosestrife,Lythrum salicaria,-3,4,2018,July,23,,25,,,,2,,,,,,,,1,,,,,,
SWF-1134,Canada Thistle,Cirsium arvense,-1,4,2018,July,23,,5,,,,1,,,,,,,,,,,,,,
SWF-1134,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,July,23,,,,5,,10,,,,,,,,,,,,,,
SWF-1134,Water plantain,Alisma plantago aquatica,n,4,2018,July,23,,,,,,,,,5,,,,,,,,,,,
SWF-1133,None blooming,,,4,2018,July,23,100,100,100,100,100,100,100,100,100,100,100,,100,100,100,,100,,100,100
SWF-1133,Common Pepergrass,Lepidium virginicum,n,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Bittersweet nightshade,Solanum dulcamara,-2,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Rough bedstraw,Galium asprellum,n,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Fragrant bedstraw,Galium triflorum,n,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Red osier dogwood,Cornus stolonifera,n,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Wild Mustard,Sinapis arvensis,-1,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Wormseed mustard,Erysimum cheiranthoides,-1,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Purple loosestrife,Lythrum salicaria,-3,4,2018,July,23,,,,,,,,,,,,20,,,,,,,,
SWF-1133,Blue vervain,Verbena hastata,n,4,2018,July,23,,,,,,,,,,,,,,,,5,,,,
SWF-1133,Canada thistle,Cirsium arvense,-1,4,2018,July,23,,,,,,,,,,,,,,,,,,,,
SWF-1133,Crown vetch,Securigera varia,-3,4,2018,July,23,,,,,,,,,,,,,,,,,,1,,
SWF-1133,Allegheny monkeyflower,Mimulus regens,n,4,2018,July,23,,,,,,,,,,,,1,,,,,,,,
SWF-1314,No blooming,,,4,2018,July,26,100,,,,100,,,,100,,,100,100,,,,100,,,
SWF-1314,Hop clover,Trifolium aureum,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,White clover,Trifolium repens,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Lesser Stitchwort,Stellaria graminea,-2,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Silvery cinquefoil,Potentilla argentea,-2,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Dandelion,Taraxacum officinale,-2,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Bladder campion,Silene vulgaris,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Fragrant white water lily,Nymphaea odorata,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,PATH,PATH,,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Lance-leaved plantain,Plantago lanceolata,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Red clover,Trifolium pratense,-2,4,2018,July,26,,,2,,,,,,,,,,,,,,,,,
SWF-1314,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,26,,,1,5,,1,25,,,,,,,1,,,,3,1,2
SWF-1314,Heal-all,Prunella vulgaris,-1,4,2018,July,26,,,3,1,,25,,1,,1,,,,,,,,,5,
SWF-1314,White sweet clover,Melilotus albus,-3,4,2018,July,26,,,,,,5,,,,15,,,,,,,,,1,
SWF-1314,Common plantain,Plantago major,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Queen Anne's Lace,Daucus carota,-2,4,2018,July,26,,,,,,5,,5,,2,25,,,,3,,,25,,
SWF-1314,Annual fleabane,Erigeron annuus,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1314,Deptford pink,Dianthus armeria,-1,4,2018,July,26,,5,,,,,,,,,,,,,,,,,,
SWF-1314,Hop clover,Trifolium dubium,-1,4,2018,July,26,,,,,,1,,1,,,,,,,,1,,,,
SWF-1306,No blooming,,,4,2018,July,27,100,,,,100,,,,100,,,,100,,,100,100,,,
SWF-1306,Cow Vetch,Vicia cracca,-1,4,2018,July,27,,1,,,,5,,1,,,,,,,,,,25,,
SWF-1306,Marsh bedstraw,Galium palustre,n,4,2018,July,27,,,,,,,,,,,,,,,,,,3,,
SWF-1306,Lesser Stitchwort,Stellaria graminea,-2,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Wild red raspberry,Rubus idaeus,n,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Wild mustard,Sinapis arvensis,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Wild parsnip,Pastinaca sativa,-3,4,2018,July,27,,,5,,,5,,,,,,,,30,15,,,,,
SWF-1306,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,27,,25,,5,,5,5,10,,,,1,,,,,,,5,
SWF-1306,Canada thistle,Cirsium arvense,-1,4,2018,July,27,,1,,,,3,3,2,,,,,,,,,,2,4,1
SWF-1306,Hop clover,Trifolium dubium,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,St. John's wort,Hypericum perforatum,-3,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,White clover,Trifolium repens,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Purple loosestrife,Lythrum salicaria,-3,4,2018,July,27,,,,,,,,,,15,,1,,,,,,,,
SWF-1306,Field bindweed,Convolvulus arvensis,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Bittersweet nightshade,Solanum dulcamara,-2,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,4,2018,July,27,,,,,,,,,,,,,,,,,,,,
SWF-1306,Mugwort,Artemisia vulgaris,-1,4,2018,July,27,,,,,,25,,,,,,,,25,,,,,,15
SWF-1306,Canada goldenrod,Solidago canadensis,n,4,2018,July,27,,,,,,1,,,,,,,,,,,,,,
SWF-1306,Red clover,Trifolium pratense,-2,4,2018,July,27,,,,,,1,,,,,,,,,,,,,,
SWF-1306,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,July,27,,,,,,,,,,15,3,,,,,,,,,
SWF-1306,Queen Anne's lace,Daucus carota,-2,4,2018,July,27,,,,,,,,,,,,,,,,,,5,,
SWF-1306,Hoary alyssum,Berteroa incana,-3,4,2018,July,27,,,,,,,,,,,,,,,,,,,,1
SWF-1204,No blooming,,,4,2018,August,14,,,,,100,,,,,,,,,,,,,,,
SWF-1204,Cow Vetch,Vicia cracca,-1,4,2018,August,14,,2,5,,,,5,5,,1,,5,,1,1,1,,,1,
